id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
10303670,Nice appartment close to Södermalm,42927297,Winnie,,Södermalms,59.30453783758391,18.092655622433345,Entire home/apt,1000,2,11,2018-09-02,0.40,1,97
10304318,STORT RUM I KOLLEKTIV,4104490,Elena,,Kungsholmens,59.3196206817301,17.984391486565038,Private room,369,14,1,2016-01-19,0.03,1,0
10305478,Looking for the perfect christmas stay?,53023705,Margrethe,,Kungsholmens,59.33331008888822,18.019006595928406,Entire home/apt,900,4,11,2018-11-11,0.43,1,5
10312553,"Trendy, top floor, heart of SoFo",9002741,Yasaman,,Södermalms,59.31390589846573,18.085701652821918,Entire home/apt,828,5,0,,,1,0
10312826,Hammarbysjöstad 104 kvm lägenhet,52969918,Jon,,Södermalms,59.30214059257556,18.10866595469473,Entire home/apt,4998,1,0,,,1,0
10321194,Modern Apartment Södermalm-Balcony,15967659,Sara,,Södermalms,59.31654039955748,18.054294414411977,Entire home/apt,1198,3,13,2018-10-18,0.79,1,0
10321907,Apartment för 3-4 in Stockholm,53116364,Markus,,Bromma,59.34251576402171,17.936667064310075,Entire home/apt,900,1,0,,,1,0
10333190,Nice room w. private bathroom,33041499,Karin,,Södermalms,59.31205254435257,18.10624578441245,Private room,396,2,82,2018-10-29,2.59,1,28
10336002,Nice villa south of Stockholm,53190516,Roger,,Enskede-Årsta-Vantörs,59.271319070218375,18.03843834327363,Entire home/apt,900,2,0,,,1,0
10337821,Top floor at Medborgarplatsen,17484647,Simon,,Södermalms,59.31408887887272,18.07595385227645,Entire home/apt,1081,5,25,2018-08-17,0.73,1,254
10337882,Perfect flat 2 m to the Globe/ESC,7073129,Åsa,,Enskede-Årsta-Vantörs,59.294516271620026,18.086121640009768,Entire home/apt,1198,2,1,2016-01-27,0.03,1,0
10345389,"Renovated, attractive apartment with balcony",53246414,Andreas,,Norrmalms,59.33865218587026,18.05198532060788,Entire home/apt,603,2,14,2018-08-06,0.45,1,0
10353547,"Villa Stockholm, 900 meters to Globe Arena",5017320,Dan,,Enskede-Årsta-Vantörs,59.28479322336082,18.079712655385812,Entire home/apt,3089,4,20,2018-08-12,0.65,1,65
10365537,Lägenhet 1 a med kök badrum balkong,53348118,Bror Stefan,,Enskede-Årsta-Vantörs,59.29284072397868,18.08649410706231,Private room,450,1,0,,,1,0
10382634,Comfortable house 15 minutes from Stockholm City.,53446352,Emma,,Älvsjö,59.263072652663666,17.983579731595743,Entire home/apt,2044,5,2,2018-05-19,0.19,1,0
10383997,Ljus & tyst lägenhet med balkong,53454632,Monica,,Hässelby-Vällingby,59.36142372666502,17.895421794741164,Entire home/apt,450,4,1,2016-07-19,0.04,1,0
10384437,Homely apartment in Södermalm,12975698,Karolina,,Södermalms,59.31639151372389,18.065060329267236,Private room,702,3,8,2018-05-20,0.24,1,107
10402145,Apartment 10 mins with subway city,12946134,Soheil,,Enskede-Årsta-Vantörs,59.28911585710809,18.091525724587793,Private room,297,1,0,,,1,0
10404603,Super nice living in Stockholm city,1700892,Pia-Maria,,Norrmalms,59.34860118088122,18.05006114573369,Entire home/apt,603,60,24,2016-08-31,0.74,1,0
10427897,Airy 4 room apt near city center,8718773,Tove,,Enskede-Årsta-Vantörs,59.30365801396307,18.038928978859733,Entire home/apt,945,5,9,2018-08-12,0.30,1,74
10429070,18th Century Design Apartment,13212246,Jim,,Södermalms,59.318077562986474,18.060457267410907,Entire home/apt,765,3,9,2018-07-21,0.26,1,0
10429972,Fantastic Top Floor Apartment,3088503,Joachim Meyer,,Kungsholmens,59.34036470687254,18.006392217066168,Entire home/apt,900,10,1,2016-04-01,0.03,1,19
10435674,Large room with balcony,27434315,Alexander,,Enskede-Årsta-Vantörs,59.297165557954145,18.05027514059837,Private room,900,1,4,2016-08-06,0.13,1,365
10443082,Modern and fresh apartment in city central!,8700210,Axel,,Östermalms,59.341101057827316,18.081429155975883,Entire home/apt,1999,2,16,2018-08-18,1.36,1,320
10445997,The most central apartment,53598328,Carolina,,Norrmalms,59.335581766076686,18.051182515016276,Entire home/apt,540,2,1,2016-07-03,0.03,1,0
10447778,Nybyggt nära T-bana och sjöglimt,53824309,Niclas,,Bromma,59.342136826965,17.886457149683384,Entire home/apt,747,5,2,2016-07-26,0.07,1,0
10449055,Saras krypin,53831997,Sara,,Enskede-Årsta-Vantörs,59.2621141784595,18.049258077166442,Entire home/apt,351,1,0,,,1,0
10451121,Spacious Modern Family House 15 min to City Center,135102,Karin,,Enskede-Årsta-Vantörs,59.270893113638174,18.037487779995544,Entire home/apt,1999,2,39,2018-08-06,1.26,2,12
10458654,"Spacious, family friendly living",44311001,Christina,,Enskede-Årsta-Vantörs,59.2549601258374,18.03496891554049,Entire home/apt,531,2,4,2016-03-29,0.12,1,0
10462838,Spacious and central 90 m2 flat,53913233,Jakob,,Södermalms,59.31808336133936,18.050231461613958,Entire home/apt,1504,3,5,2017-08-09,0.16,1,316
10482285,Heart of Stockholm,25987813,Isak,,Södermalms,59.31516008248372,18.060363116623808,Entire home/apt,964,3,43,2018-10-29,1.35,1,10
10491779,Lovely Modern City Apartment,17889614,David,,Kungsholmens,59.33738971185638,18.030201189482426,Entire home/apt,882,10,0,,,1,0
10497074,Beautiful apartment down town Sthlm,12508887,Daniel,,Norrmalms,59.3360143942262,18.050754122991364,Entire home/apt,3782,4,3,2018-08-06,0.11,1,0
10503026,"Tasteful 4 room family apartment, great location",54154205,Nuno,,Norrmalms,59.34586952390357,18.050876624167444,Entire home/apt,2449,2,22,2018-05-16,0.69,1,0
10505532,52sqm in central Stockholm,2672112,Emma,,Norrmalms,59.33679157718785,18.052162404147378,Entire home/apt,1603,5,7,2017-09-01,0.24,1,362
10508633,Quiet green area in Enskede with Forest View,42904920,Zoila,,Farsta,59.26532943418377,18.07679703174739,Private room,360,2,0,,,1,159
10509416,Idyllic house  just outside the city center!,23118556,Louise,,Farsta,59.271799538509626,18.08291577944709,Entire home/apt,1495,6,22,2018-08-11,0.68,1,0
10509589,The perfect 1 bedroom apt,6565209,Yasmin,,Östermalms,59.350641586189106,18.062751444363393,Entire home/apt,1387,2,10,2017-08-18,0.53,1,0
10561843,Room to rent in a shared flat,54477414,Sheldon,,Södermalms,59.31398131626036,18.063126052145563,Entire home/apt,351,1,0,,,1,0
10579009,Gustavia Apartments Floor 5,34891784,Gustavia,,Södermalms,59.32386557332691,18.070819025826655,Entire home/apt,1351,5,48,2018-10-24,1.39,2,291
10590431,"central, convenient, top floor.",29169588,Laura,,Södermalms,59.31786686915447,18.054499056853572,Entire home/apt,1504,5,51,2018-09-24,1.51,1,37
10591986,Familjevänlig lägenhet nära naturen,54647264,Johan,,Skarpnäcks,59.28136564032415,18.116841983682992,Entire home/apt,1000,4,2,2018-06-22,0.06,1,0
10602713,apartment supernice and chill,54709617,Mona,,Hägersten-Liljeholmens,59.307612866977735,17.98596737012083,Entire home/apt,558,2,4,2018-05-18,0.20,1,1
10603742,Lovely 2bd in woodsy neighborhood.,54712582,Angela,,Hägersten-Liljeholmens,59.29452767716102,17.966235483682595,Private room,351,1,6,2017-04-15,0.17,1,354
10613504,Mini 2:a på Östermalm / Linnégatan,54768648,Olle,,Östermalms,59.33545495400054,18.084413255249533,Entire home/apt,9905,1,0,,,1,0
10624549,Super neat apt - city center,54833949,Karolina,,Kungsholmens,59.33098489120849,18.029798784486896,Entire home/apt,945,4,2,2017-05-15,0.06,1,0
10625590,Beautiful apt in the heart of Sofo,623318,Tove,,Södermalms,59.312692964883915,18.077912965343028,Entire home/apt,945,3,3,2016-04-16,0.09,1,0
10631807,Super Central Designer Apartment,54881526,Susan,,Norrmalms,59.3366896936743,18.066307786345025,Entire home/apt,1549,4,2,2016-02-27,0.06,1,0
10640056,Childfriendly house near city,13295551,Madeleine,,Bromma,59.36669039728986,17.929908942471602,Entire home/apt,1999,2,62,2018-10-14,1.85,1,184
10641203,Wonderful apartment,54943316,Elias,,Norrmalms,59.347901418609595,18.049199555361717,Entire home/apt,1306,3,3,2016-05-05,0.09,1,0
10643575,"",49843392,Sarah,,Bromma,59.33738319924622,17.982902097532385,Entire home/apt,991,4,7,2016-08-30,0.22,1,0
10663730,"Cozy, central loft on Södermalm",196356,Christina,,Södermalms,59.31502688400211,18.064412562534777,Entire home/apt,1648,2,2,2016-12-28,0.08,1,87
10674238,A beautiful new production in Alvik,30674791,Sara,,Bromma,59.3302043123276,17.98364300650239,Entire home/apt,549,1,17,2018-08-16,0.52,1,353
10675723,Renovated apart 15min to Sthlm cent,53911445,Mitch,,Farsta,59.24762328675375,18.090202781451676,Entire home/apt,702,5,0,,,1,0
10690784,"Cozy, Comfy, and Perfectly Located",39339444,Sadinoel,,Kungsholmens,59.32720515355502,18.01351686615869,Entire home/apt,603,1,0,,,1,0
10695277,Fresh and trendy apt in Stockholm,36298205,Palanivelu,,Rinkeby-Tensta,59.407362026896685,17.93954180847528,Entire home/apt,1198,3,0,,,1,0
10717324,Villa with 100 sqm terrace and pool,19518646,Cecilia,,Spånga-Tensta,59.38319112307152,17.912226570957852,Entire home/apt,1603,2,7,2017-07-17,0.21,1,0
10721542,Amazing flat downtown Södermalm,37802064,Marco,,Södermalms,59.31574216463721,18.0692447130206,Entire home/apt,1999,1,12,2018-10-21,0.45,1,340
10740811,Bright furnished room,24085802,Olga,,Bromma,59.34447565899157,17.880127360485492,Private room,351,7,4,2017-05-15,0.12,1,0
10744799,Charming city flat close to nature,55548686,Emilia,,Kungsholmens,59.32908206996208,18.009081114270945,Entire home/apt,801,4,20,2017-11-27,0.59,1,0
10757157,Awarded apartment near Globe!,8764167,Sercan,,Enskede-Årsta-Vantörs,59.291758059341156,18.032419465417167,Entire home/apt,1801,1,2,2016-06-17,0.07,2,0
10759255,Modern apartment on best location,55639207,Axel,,Östermalms,59.338289724866726,18.084470360498724,Entire home/apt,846,3,5,2016-07-24,0.17,1,0
10781243,Cozy Artzy Apartment,26720047,Eleonora,,Östermalms,59.348603822760055,18.09395100141905,Entire home/apt,1198,4,28,2018-09-29,0.83,1,128
10782650,Egen lägenhet i villa,31130977,Ann-Marie,,Hässelby-Vällingby,59.38065248995761,17.815544674199113,Entire home/apt,540,3,50,2018-08-30,1.67,1,350
10788232,Cool spacious 1960s house with perfect location,55821263,Karl,,Älvsjö,59.282623699559785,17.97664061721604,Entire home/apt,1801,4,4,2018-07-16,0.14,1,7
10795038,Room for 3-5 pers ( 4 beds ) 15 min from Old Town,48174568,Natalia,,Enskede-Årsta-Vantörs,59.26309878194937,18.01958785456568,Private room,648,2,40,2018-08-24,1.28,2,290
10801331,Best city location on Ostermalm,28088154,Fredrik,,Östermalms,59.33924714736733,18.077508977884698,Entire home/apt,2882,3,0,,,5,88
10806357,"4,5 room flat in Stockholm,Vasastan",55574628,Malin,,Norrmalms,59.34123784209175,18.030189333186325,Entire home/apt,1702,3,3,2018-11-05,0.10,1,318
10807096,"Top location, 2-rooms, by Stureplan",55866339,Axel,,Östermalms,59.33626493432229,18.07945963677171,Entire home/apt,1954,2,47,2018-10-23,1.39,1,347
10816393,"Mitt i Stockholm, nära till naturen",30100221,Antonia,,Östermalms,59.350560739922216,18.058711470305322,Entire home/apt,702,1,1,2016-03-02,0.03,1,0
10819350,Cozy studio in the heart of SoFo,39537381,Alexander,,Södermalms,59.312999406995175,18.079506805019882,Entire home/apt,1000,7,20,2018-01-05,0.66,1,0
10820875,Modern townhouse in Stockholm,8298314,Mikaela,,Skarpnäcks,59.279890214953916,18.110471738127558,Entire home/apt,1504,4,5,2018-11-06,0.18,1,20
10826085,Modern in the heart of Stockholm,56054734,Irene,,Södermalms,59.31197605990379,18.06293462913943,Entire home/apt,982,3,25,2018-10-11,0.74,1,354
10831369,Hammarby Sjöstad (with balcony),56085728,Ronny,,Södermalms,59.30202522953888,18.099659208550495,Entire home/apt,1702,2,1,2016-05-15,0.03,1,0
10842182,Hornstull Södermalm,56154893,Johan,,Södermalms,59.316404660450175,18.04023558607807,Entire home/apt,1441,7,4,2016-09-19,0.13,1,266
10845022,Room on central Södermalm,56169674,Jonatan,,Södermalms,59.309959052525066,18.06755194322046,Private room,513,3,8,2018-11-06,1.83,1,49
10846367,Bright and Spacious in Hip SoFo,4236865,Ninke,,Södermalms,59.31278086240397,18.076062064969992,Entire home/apt,1702,4,3,2016-12-31,0.09,1,0
10847404,Cosy house close to city center,13088570,Manne And Pia,,Enskede-Årsta-Vantörs,59.283563777270814,18.087596514006815,Entire home/apt,2296,3,25,2018-09-17,0.82,1,0
10848621,"1 Bedroom Apartment, Great Location",56182604,Karl,,Östermalms,59.336374499511855,18.081661147210617,Entire home/apt,702,3,2,2017-07-10,0.06,1,28
10858483,Fantastic apart in Hammarby Sjöstad,54179495,Maria,,Södermalms,59.30385951777473,18.106193960543557,Entire home/apt,1198,1,27,2016-12-06,0.81,1,0
10869578,"Top floor, Stockholm Skyline view.",35370344,Tara,,Östermalms,59.34925136061358,18.063052178091127,Shared room,900,14,0,,,2,364
10894495,Luxury suite in central Stockholm,5209058,Rasmus,,Norrmalms,59.34280706525539,18.057528377974432,Entire home/apt,991,7,12,2017-08-12,0.35,1,0
10902415,Penthouse in odenplan 216 sqm,56498414,Peter,,Norrmalms,59.34216711490673,18.043932465371544,Entire home/apt,7996,1,0,,,2,364
10902501,2 room in Stockholm,56498414,Peter,,Norrmalms,59.33696964110263,18.066739142748915,Entire home/apt,918,1,17,2018-09-30,0.54,2,364
10907993,Top balcony apartment,28205864,Dennis,,Norrmalms,59.34110263371524,18.047996292827484,Entire home/apt,891,4,120,2018-11-18,3.98,1,68
10918920,Fresh apartment in central city!,56593725,Donnie,,Kungsholmens,59.32599546148047,18.006619265356036,Entire home/apt,891,4,23,2018-11-13,0.68,1,23
10925354,Rymlig sekelskiftesvilla nära stan,56633409,Tobias,,Enskede-Årsta-Vantörs,59.285676881844815,18.0821967418599,Entire home/apt,2746,2,23,2018-09-25,0.81,1,8
10935307,Lovely sunny house near Stockholm C,37339398,Hanna,,Spånga-Tensta,59.37223783122017,17.924788100868014,Entire home/apt,2575,2,9,2018-07-04,0.33,1,362
10939760,"Eurovision-16, Lägenhet vid Globen.",56719348,Jakob,,Enskede-Årsta-Vantörs,59.2923411640718,18.0868081497799,Entire home/apt,1747,1,1,2016-05-17,0.03,1,0
10940115,19th century apartment in Vasastan,39326778,Johan,,Norrmalms,59.3481685018709,18.043485185839298,Entire home/apt,945,2,8,2016-05-14,0.24,1,0
10942440,Elegant apartm/office space 20 min fr City Centre,56734076,Tove,,Farsta,59.25771254308143,18.089033090259868,Entire home/apt,297,2,52,2016-12-04,1.53,1,317
10956584,Central child friendly roof terrace,56828883,Patrick,,Kungsholmens,59.33648654187784,18.0301354400411,Entire home/apt,1081,5,0,,,1,0
10957569,Central lägenhet på Södermalm,4632403,Liv,,Södermalms,59.31674950165816,18.048943354444994,Entire home/apt,1351,3,32,2018-08-06,1.02,1,0
10967412,"Mysig 3,5 nära stan - perfekt för familjen!",16008398,Helena,,Farsta,59.27098895145758,18.069150730229453,Entire home/apt,666,1,8,2018-11-12,2.38,1,120
10978333,Cozy apartment near Vasaparken,56959188,Daniel,,Norrmalms,59.34138955576118,18.043027225307814,Entire home/apt,1297,5,1,2016-05-15,0.03,1,0
10981299,Ljus mysig lägenhet med balkong,56973174,Julia,,Farsta,59.25521478658744,18.085208055282685,Entire home/apt,378,1,8,2016-07-23,0.24,1,0
10982344,5 bed apartment - Eurovision 2016,56979801,Alexandra,,Enskede-Årsta-Vantörs,59.25853795559264,18.00825453194386,Entire home/apt,4998,3,0,,,1,0
10985495,Central cozy and luxurious,33826854,A & E,,Kungsholmens,59.33822089258577,18.002636726401644,Private room,1504,1,2,2016-06-19,0.06,2,365
10993971,"Cosy and well located B&B by the ""Globe""",37434428,Ludwig,,Enskede-Årsta-Vantörs,59.295705962941305,18.086159043889225,Private room,621,3,12,2018-09-02,0.35,2,169
11001539,Cool and hormoni.,57088351,Nasim,,Bromma,59.36462273048961,17.947550432824524,Private room,711,1,55,2018-09-04,1.78,1,233
11001675,Hörnlägenhet med två balkonger,3321577,Kajsa,,Skarpnäcks,59.29948459206816,18.099298733973033,Entire home/apt,801,5,7,2016-09-13,0.23,1,0
11015777,Hemtrevligt mitt i stan,57162897,Kristina,,Östermalms,59.34092127318522,18.07939291389688,Private room,540,1,2,2016-08-13,0.07,1,0
11016259,Modern room with balcony.,12997444,Maja And Wilhelm,,Östermalms,59.35537169410897,18.08843399527843,Private room,603,4,45,2018-10-28,1.37,1,96
11027437,Spacious apartment in nice area,56162435,Mikael,,Hägersten-Liljeholmens,59.30009647997123,18.00583555783005,Entire home/apt,765,6,0,,,1,0
11028163,Sunny apartment in Stockholm,25757919,Jenny,,Enskede-Årsta-Vantörs,59.297268131175656,18.0411582654258,Entire home/apt,918,3,4,2016-08-01,0.14,1,0
11028894,Somewhere Up The Stairs - SUTS,57232979,Ewa,,Södermalms,59.313164321419315,18.063406321418583,Private room,846,3,51,2018-11-13,1.51,2,119
11029221,Cozy apartment with great patio,16322646,Siamak,,Enskede-Årsta-Vantörs,59.291011119838885,18.087759780194947,Entire home/apt,747,3,5,2017-06-19,0.16,1,105
11033149,QUALITY Stockholm,57232979,Ewa,,Södermalms,59.31197055734376,18.060215399469453,Entire home/apt,1396,3,67,2018-11-18,2.10,2,296
11037721,Nyrenoverat boende mitt i city,57279543,Linda,,Norrmalms,59.34798362067973,18.06073644309185,Entire home/apt,1747,3,7,2016-06-30,0.22,1,0
11064305,Brommaplan,57426702,Fredrik,,Bromma,59.34200881271873,17.936481751313888,Entire home/apt,432,1,0,,,1,0
11076136,"",57499026,Jocke,,Kungsholmens,59.33630630671411,18.017112448460537,Entire home/apt,747,1,0,,,1,0
11079956,Mysig 3:a i Årsta,51896813,Malin,,Enskede-Årsta-Vantörs,59.297179943258165,18.063435869894082,Entire home/apt,756,1,1,2016-07-27,0.04,1,0
11094690,Modern - in the old town,50428602,Cajsa,,Södermalms,59.32543941340242,18.06928861731338,Entire home/apt,1504,3,0,,,1,0
11099042,Perfect apartment near Globe Arena,34977228,Tomas,,Skarpnäcks,59.2942087160358,18.10171220656097,Entire home/apt,1504,2,0,,,1,0
11101705,Family friendly three bedroom apartment in Sofo,57661512,Caroline,,Södermalms,59.3126532125284,18.080778249517543,Entire home/apt,3503,4,5,2017-08-05,0.17,1,0
11109337,Cozy apt in the heart Of Stockholm,16569140,Matilda,,Östermalms,59.338273338102404,18.08523810387696,Entire home/apt,783,1,0,,,1,0
11109733,City Location With Courtyard Access,57713180,Katja,,Norrmalms,59.33744128477372,18.050299502703133,Entire home/apt,2251,4,20,2018-08-17,0.69,1,323
11112102,Bicycles and breakfast close to  city and woods.,7663331,Lily,,Enskede-Årsta-Vantörs,59.298593382919194,18.04974358699208,Private room,513,2,88,2018-10-21,2.60,1,348
11119421,Modern 3 room apt in Södermalm,52009504,Soile,,Södermalms,59.30933576532809,18.065703218559797,Entire home/apt,1351,1,15,2018-10-14,0.47,1,212
11122517,Balcony facing the park,28081143,Lars,,Södermalms,59.3111996170377,18.07103655268625,Entire home/apt,855,4,1,2016-11-18,0.04,1,0
11122768,"Nice house from 1946, close to Stockholm City",57791615,Sophia,,Älvsjö,59.2683611767879,17.978491033359454,Entire home/apt,1603,5,5,2018-07-30,0.22,1,71
11122980,2.a på Kungsholmen,28666211,Sofia,,Kungsholmens,59.32910462769434,18.012684223292275,Entire home/apt,900,1,16,2017-08-21,0.51,1,0
11128397,Lovely home close to Stockholm Fair & city centre.,34457204,Birgitta,,Enskede-Årsta-Vantörs,59.28352548089493,18.041987141378478,Entire home/apt,1000,3,5,2017-08-09,0.16,1,350
11131820,Spacious Apartment in Vasastan,11812167,Mikael,,Norrmalms,59.347898456752546,18.04535874322136,Entire home/apt,1099,1,0,,,1,0
